,gid,X,id.s,V2,V3,V4,V5,V6,V7,V8,V9,V10,sname,gc,quota,term,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q10_12,Q10_13,Q10_14,Q10_15,Q10_16,Q10_17,Q11,Q12,Q13,Q14,LocationLatitude,LocationLongitude,LocationAccuracy,Survey,GID,Age,Gender
553,200636,553,R_2f9j8DmRW2UYs6h,Default Response Set,Anonymous,NA,NA,71.230.18.245,0,6/13/2015 0:00,6/13/2015 6:34,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,4,1,1,5,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,7,1,1,40.11579895,-75.28420258,-1,1334124-US,200636,58,Female
554,200637,554,R_9uwobtjgOJdxpSR,Default Response Set,Anonymous,NA,NA,68.44.94.42,0,6/13/2015 0:00,6/13/2015 6:35,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,5,1,2,3,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,7,1,1,40.15379333,-85.62129974,-1,1334124-US,200637,43,Male
555,200639,555,R_0MuAhZc3qdTcyP3,Default Response Set,Anonymous,NA,NA,50.38.235.197,0,6/13/2015 0:00,6/13/2015 6:36,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,2,1,2,3,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,7,1,1,34.23379517,-110.0772018,-1,1334124-US,200639,53,Female
556,200640,556,R_5ooXxgPrZVYoz4N,Default Response Set,Anonymous,NA,NA,184.244.226.217,0,6/13/2015 0:00,6/13/2015 6:45,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,2,1,1,7,1,3,2,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,46,7,1,1,38,-97,-1,1334124-US,200640,43,Male
557,200641,557,R_0OfstKaVEKMvRIh,Default Response Set,Anonymous,NA,NA,75.189.135.104,0,6/13/2015 0:00,6/13/2015 6:39,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,1,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,33,7,1,1,35.75190735,-79.22480011,-1,1334124-US,200641,57,Female
558,200642,558,R_8Iz0WEtDX9Nq2Vv,Default Response Set,Anonymous,NA,NA,70.15.223.66,0,6/13/2015 0:00,6/13/2015 6:43,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,5,1,2,4,1,1,2,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,7,1,1,41.32859802,-75.23370361,-1,1334124-US,200642,59,Female
559,200643,559,R_8jnFON2beJQNiwR,Default Response Set,Anonymous,NA,NA,66.87.148.188,0,6/13/2015 0:00,6/13/2015 6:47,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,7,1,1,28.66160583,-81.53070068,-1,1334124-US,200643,34,Female
560,200644,560,R_e8xOqERMuRBGxsF,Default Response Set,Anonymous,NA,NA,50.173.48.247,0,6/13/2015 0:00,6/13/2015 6:51,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,2,2,3,2,1,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,1,36.81939697,-119.7585983,-1,1334124-US,200644,53,Female
561,200645,561,R_a8MeZ8xVKleyrrL,Default Response Set,Anonymous,NA,NA,76.98.164.222,0,6/13/2015 0:00,6/13/2015 6:53,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,4,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,38,7,1,1,40.09179688,-75.2562027,-1,1334124-US,200645,58,Female
562,200646,562,R_et836NoabOgd88J,Default Response Set,Anonymous,NA,NA,23.119.98.189,0,6/13/2015 0:00,6/13/2015 6:54,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,6,2,1,3,2,3,2,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,13,7,1,1,38.60189819,-89.9138031,-1,1334124-US,200646,31,Female
563,200647,563,R_3qOo5eMKATWK2VL,Default Response Set,Anonymous,NA,NA,174.124.34.28,0,6/13/2015 0:00,6/13/2015 7:03,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,2,2,3,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,43,7,1,1,45.8092041,-91.52050018,-1,1334124-US,200647,61,Female
564,200648,564,R_0xguxUGBGy24BoN,Default Response Set,Anonymous,NA,NA,99.66.104.103,0,6/13/2015 0:00,6/13/2015 7:01,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,4,2,2,3,2,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,7,1,1,29.58920288,-98.29389954,-1,1334124-US,200648,50,Female
565,200649,565,R_0exMx2nj1SSxTBH,Default Response Set,Anonymous,NA,NA,174.99.69.150,0,6/13/2015 0:00,6/13/2015 7:02,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,4,2,2,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,33,7,1,1,35.36729431,-77.91220093,-1,1334124-US,200649,54,Male
566,200650,566,R_errQNTtE6OGwjpr,Default Response Set,Anonymous,NA,NA,66.41.144.6,0,6/13/2015 0:00,6/13/2015 7:04,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,4,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,23,7,1,1,45.06480408,-92.84729767,-1,1334124-US,200650,58,Male
567,200651,567,R_6zqmyvsns1NDwaN,Default Response Set,Anonymous,NA,NA,71.89.70.53,0,6/13/2015 0:00,6/13/2015 7:03,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,3,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,49,7,1,1,43.31759644,-88.36620331,-1,1334124-US,200651,32,Female
568,200652,568,R_8uJj4Ao7Jewt3Ol,Default Response Set,Anonymous,NA,NA,32.208.181.18,0,6/13/2015 0:00,6/13/2015 7:07,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,6,2,2,7,2,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,1,41.50590515,-72.90809631,-1,1334124-US,200652,53,Male
569,200653,569,R_269Pbmiq8NnGDIh,Default Response Set,Anonymous,NA,NA,69.140.167.170,0,6/13/2015 0:00,6/13/2015 7:10,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,2,1,5,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,20,7,1,1,39.15350342,-77.07530212,-1,1334124-US,200653,59,Female
570,200654,570,R_6GbCbYXobGF19FX,Default Response Set,Anonymous,NA,NA,207.98.158.132,0,6/13/2015 0:00,6/13/2015 7:16,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,1,2,3,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9,7,1,1,27.85629272,-82.63179779,-1,1334124-US,200654,58,Female
571,200655,571,R_erDxv2UrkpkSDMF,Default Response Set,Anonymous,NA,NA,216.164.215.54,0,6/13/2015 0:00,6/13/2015 7:20,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,2,1,2,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,38,7,1,1,39.90249634,-75.29290009,-1,1334124-US,200655,64,Female
572,200656,572,R_bgu2kuFdGF5A3tP,Default Response Set,Anonymous,NA,NA,71.228.198.198,0,6/13/2015 0:00,6/13/2015 7:22,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,2,2,3,2,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,42,7,1,1,36.41619873,-86.1434021,-1,1334124-US,200656,35,Female
573,200657,573,R_8f5y9DdnZaGVVpb,Default Response Set,Anonymous,NA,NA,75.38.169.165,0,6/13/2015 0:00,6/13/2015 7:22,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,5,1,2,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,22,7,2,1,42.67570496,-82.77729797,-1,1334124-US,200657,35,Female
574,200658,574,R_b1nrs1ghDLEmlIF,Default Response Set,Anonymous,NA,NA,24.74.88.233,0,6/13/2015 0:00,6/13/2015 7:29,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,2,2,5,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,7,1,1,35.4197998,-80.67479706,-1,1334124-US,200658,62,Female
575,200659,575,R_6YxbjcabsjS3qex,Default Response Set,Anonymous,NA,NA,73.195.242.214,0,6/13/2015 0:00,6/13/2015 7:24,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,4,1,2,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,7,1,1,40.65589905,-74.30449677,-1,1334124-US,200659,42,Female
576,200660,576,R_4Tuh5nnJvPnsSgJ,Default Response Set,Anonymous,NA,NA,173.93.154.199,0,6/13/2015 0:00,6/13/2015 7:26,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,1,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,40,7,1,1,33.90750122,-81.23010254,-1,1334124-US,200660,64,Female
577,200661,577,R_9KOgUaSnaj1ARox,Default Response Set,Anonymous,NA,NA,98.198.60.235,0,6/13/2015 0:00,6/13/2015 7:26,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,2,2,4,2,3,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,43,7,1,1,29.74819946,-95.49089813,-1,1334124-US,200661,53,Male
578,200662,578,R_db8LyR23VTvB7PT,Default Response Set,Anonymous,NA,NA,174.241.113.31,0,6/13/2015 0:00,6/13/2015 7:28,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,1,2,2,6,2,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,1,1,39.7684021,-86.15799713,-1,1334124-US,200662,26,Female
579,200663,579,R_cJj5rouDwcTJrN3,Default Response Set,Anonymous,NA,NA,75.57.170.159,0,6/13/2015 0:00,6/13/2015 7:36,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,2,1,2,5,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7,1,1,41.78700256,-88.08329773,-1,1334124-US,200663,64,Female
580,200664,580,R_aW40MpcVOhQnHWR,Default Response Set,Anonymous,NA,NA,72.28.236.140,0,6/13/2015 0:00,6/13/2015 7:34,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,1,2,3,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,7,1,1,33.59820557,-81.67120361,-1,1334124-US,200664,64,Male
581,200665,581,R_bEO3J1CTPCbC2KF,Default Response Set,Anonymous,NA,NA,98.213.36.184,0,6/13/2015 0:00,6/13/2015 7:37,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,6,2,2,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,7,1,1,41.97590637,-87.70159912,-1,1334124-US,200665,60,Female
582,200667,582,R_eyNeDUNUJiaW95H,Default Response Set,Anonymous,NA,NA,173.217.224.187,0,6/13/2015 0:00,6/13/2015 7:39,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,1,2,3,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,7,1,1,32.5151062,-92.62619781,-1,1334124-US,200667,60,Male
583,200668,583,R_79yF6UgBFiQkakR,Default Response Set,Anonymous,NA,NA,71.179.224.51,0,6/13/2015 0:00,6/13/2015 7:40,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,4,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,7,1,1,38.91090393,-76.54029846,-1,1334124-US,200668,61,Male
584,200669,584,R_cBZan8xQ37APpuB,Default Response Set,Anonymous,NA,NA,24.88.98.162,0,6/13/2015 0:00,6/13/2015 7:44,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,40,7,1,1,34.11920166,-80.86299896,-1,1334124-US,200669,42,Female
585,200670,585,R_3ghjVV3rkfE0NqB,Default Response Set,Anonymous,NA,NA,184.100.123.109,0,6/13/2015 0:00,6/13/2015 7:43,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,4,1,2,1,1,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,23,7,1,1,44.9644928,-93.26170349,-1,1334124-US,200670,64,Female
586,200671,586,R_0ufp3Y7oxgAKz77,Default Response Set,Anonymous,NA,NA,98.116.190.82,0,6/13/2015 0:00,6/13/2015 7:50,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,4,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,32,7,1,1,40.56599426,-74.12580109,-1,1334124-US,200671,64,Male
587,200672,587,R_6tIYaNRx1HeIbSR,Default Response Set,Anonymous,NA,NA,70.194.136.122,0,6/13/2015 0:00,6/13/2015 7:50,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,4,1,2,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,7,4,1,42.94070435,-88.29650116,-1,1334124-US,200672,58,Female
588,200673,588,R_2lwxCN8mFC3auqN,Default Response Set,Anonymous,NA,NA,68.41.182.123,0,6/13/2015 0:00,6/13/2015 7:53,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,6,1,2,6,2,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,22,7,1,1,42.58720398,-83.23619843,-1,1334124-US,200673,62,Female
589,200675,589,R_4VjFIBMls9GgbaZ,Default Response Set,Anonymous,NA,NA,184.166.16.193,0,6/13/2015 0:00,6/13/2015 7:56,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,2,2,2,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,6,7,1,1,39.07829285,-108.4868011,-1,1334124-US,200675,57,Female
590,200676,590,R_3sbt2E1hdESsuvr,Default Response Set,Anonymous,NA,NA,67.140.152.109,0,6/13/2015 0:00,6/13/2015 8:08,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,4,1,2,6,1,1,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,1,1,37.36459351,-85.37580109,-1,1334124-US,200676,62,Male
591,200677,591,R_1YRDaniJkABJ85n,Default Response Set,Anonymous,NA,NA,107.136.142.147,0,6/13/2015 0:00,6/13/2015 7:55,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,2,2,5,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,42,7,1,1,36.06790161,-86.7193985,-1,1334124-US,200677,27,Female
592,200678,592,R_5oJxdEMUHNa9Qr3,Default Response Set,Anonymous,NA,NA,69.27.151.62,0,6/13/2015 0:00,6/13/2015 8:00,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,7,1,1,36.68730164,-95.26180267,-1,1334124-US,200678,43,Female
593,200679,593,R_6JrDiiJqfxkGF8N,Default Response Set,Anonymous,NA,NA,108.26.60.54,0,6/13/2015 0:00,6/13/2015 8:00,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,5,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,32,7,1,1,43.04020691,-76.22309875,-1,1334124-US,200679,65,Male
594,200682,594,R_8hNbBbKPqoWZGF7,Default Response Set,Anonymous,NA,NA,24.208.42.235,0,6/13/2015 0:00,6/13/2015 8:08,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,5,2,1,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,49,7,1,1,44.24530029,-88.3647995,-1,1334124-US,200682,32,Female
595,200683,595,R_cUAu6lRLBcdJeeh,Default Response Set,Anonymous,NA,NA,97.121.136.155,0,6/13/2015 0:00,6/13/2015 8:12,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,4,1,2,3,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,2,1,38.83389282,-104.8214035,-1,1334124-US,200683,52,Female
596,200684,596,R_8Aex2H0kIN9glJH,Default Response Set,Anonymous,NA,NA,108.21.246.194,0,6/13/2015 0:00,6/13/2015 8:14,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,5,1,2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,32,2,1,1,40.61659241,-74.01239777,-1,1334124-US,200684,30,Male
597,200685,597,R_85GVArLqaIYAmTb,Default Response Set,Anonymous,NA,NA,75.74.178.175,0,6/13/2015 0:00,6/13/2015 8:20,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,2,1,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,1,1,24.58569336,-81.68099976,-1,1334124-US,200685,61,Male
598,200686,598,R_831tYITKrtRX8Ud,Default Response Set,Anonymous,NA,NA,68.109.126.37,0,6/13/2015 0:00,6/13/2015 8:23,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,2,1,2,7,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,1,41.54220581,-72.81950378,-1,1334124-US,200686,43,Male
599,200687,599,R_em1momGPtApXfpj,Default Response Set,Anonymous,NA,NA,199.58.164.113,0,6/13/2015 0:00,6/13/2015 8:26,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,1,1,3,1,2,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,32,7,1,1,32.80729675,-117.1324005,-1,1334124-US,200687,35,Female
600,200688,600,R_9zPobMvICLly5CJ,Default Response Set,Anonymous,NA,NA,71.199.105.128,0,6/13/2015 0:00,6/13/2015 8:30,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,2,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,38,7,1,1,40.50480652,-79.91320038,-1,1334124-US,200688,64,Female
601,200689,601,R_bdD2enThpGXqhUx,Default Response Set,Anonymous,NA,NA,208.107.54.253,0,6/13/2015 0:00,6/13/2015 8:32,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,5,1,2,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,41,7,1,1,43.50419617,-96.8391037,-1,1334124-US,200689,57,Male
602,200690,602,R_9zSRLWfqygh4afr,Default Response Set,Anonymous,NA,NA,50.129.243.93,0,6/13/2015 0:00,6/13/2015 8:33,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,6,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,14,7,1,1,41.52290344,-87.41829681,-1,1334124-US,200690,58,Female
603,200691,603,R_6P5rms7sJbf5jKZ,Default Response Set,Anonymous,NA,NA,98.239.173.245,0,6/13/2015 0:00,6/13/2015 8:32,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,4,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,7,1,1,41.11720276,-78.68609619,-1,1334124-US,200691,44,Female
604,200693,604,R_cGdHbvxR28mrwCp,Default Response Set,Anonymous,NA,NA,65.116.89.58,0,6/13/2015 0:00,6/13/2015 8:35,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,6,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,15,7,1,1,42.02450562,-91.66200256,-1,1334124-US,200693,57,Male
605,200694,605,R_8uF8x84Uk58uetD,Default Response Set,Anonymous,NA,NA,71.255.160.23,0,6/13/2015 0:00,6/13/2015 8:39,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,2,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,21,7,1,1,42.33459473,-71.03620148,-1,1334124-US,200694,64,Female
606,200695,606,R_b2w0TgLgRIXUHkx,Default Response Set,Anonymous,NA,NA,75.40.72.134,0,6/13/2015 0:00,6/13/2015 8:41,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,2,2,5,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,7,1,1,30.38400269,-97.70729828,-1,1334124-US,200695,63,Female
607,200697,607,R_6L0BDsdRrp69USF,Default Response Set,Anonymous,NA,NA,76.240.26.177,0,6/13/2015 0:00,6/13/2015 8:47,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,1,2,3,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,10,7,1,1,34.05599976,-84.37950134,-1,1334124-US,200697,61,Female
608,200698,608,R_8d1EGaQPhzFCjhH,Default Response Set,Anonymous,NA,NA,97.67.81.66,0,6/13/2015 0:00,6/13/2015 8:48,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,2,2,1,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,1,34.03939819,-86.28730011,-1,1334124-US,200698,45,Male
609,200699,609,R_eRmbaXTKesKGUkd,Default Response Set,Anonymous,NA,NA,24.239.65.184,0,6/13/2015 0:00,6/13/2015 8:47,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,2,2,1,2,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,7,1,1,39.67900085,-76.16280365,-1,1334124-US,200699,59,Female
610,200700,610,R_cBG1ZkrldjZcFZr,Default Response Set,Anonymous,NA,NA,70.215.69.165,0,6/13/2015 0:00,6/13/2015 8:49,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,5,2,2,3,1,1,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,7,1,1,39.61549377,-75.70439911,-1,1334124-US,200700,39,Female
611,200701,611,R_cu4UNjCIiXpLGip,Default Response Set,Anonymous,NA,NA,99.179.149.43,0,6/13/2015 0:00,6/13/2015 8:52,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,5,2,2,1,1,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7,1,1,41.9763031,-88.14409637,-1,1334124-US,200701,44,Female
612,200702,612,R_5oI0hrL7efafxeB,Default Response Set,Anonymous,NA,NA,209.41.116.114,0,6/13/2015 0:00,6/13/2015 8:53,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,2,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,13,7,1,1,41.47380066,-87.83769989,-1,1334124-US,200702,55,Female
613,200703,613,R_8HtR6EO5IT0WvFr,Default Response Set,Anonymous,NA,NA,100.38.49.248,0,6/13/2015 0:00,6/13/2015 8:54,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,2,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,32,7,1,1,40.78199768,-73.47389984,-1,1334124-US,200703,43,Female
614,200706,614,R_0koFCbdvjXExWJL,Default Response Set,Anonymous,NA,NA,104.63.1.3,0,6/13/2015 0:00,6/13/2015 8:59,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,6,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,13,7,1,1,38.84899902,-89.93849945,-1,1334124-US,200706,56,Male
