"id" "heduc" "heblack" "mixed" "years" "div"
"2106" 9248 "< 12 years" "No" "Yes" 48.2519989013672 "No"
"2107" 9255 "12-15 years" "Yes" "No" 15.6219997406006 "Yes"
"2108" 9263 "12-15 years" "No" "No" 7.50449991226196 "Yes"
"2109" 9266 "12-15 years" "No" "No" 2.66149997711182 "Yes"
"2110" 9269 "< 12 years" "No" "Yes" 26.888500213623 "Yes"
"2111" 9271 "12-15 years" "No" "Yes" 20.1284999847412 "Yes"
"2112" 9273 "< 12 years" "No" "No" 20.9419994354248 "No"
"2113" 9281 "12-15 years" "No" "No" 5.58799982070923 "Yes"
"2114" 9284 "16+ years" "No" "No" 3.08550000190735 "Yes"
"2115" 9292 "< 12 years" "No" "Yes" 11.9040002822876 "No"
"2116" 9293 "12-15 years" "Yes" "Yes" 11.9040002822876 "No"
"2117" 9299 "12-15 years" "No" "Yes" 5.38299989700317 "No"
"2118" 9308 "< 12 years" "No" "No" 1.08399999141693 "Yes"
"2119" 9317 "< 12 years" "No" "No" 12.2795000076294 "Yes"
"2120" 9325 "< 12 years" "No" "No" 3.01999998092651 "No"
"2121" 9328 "< 12 years" "No" "Yes" 16 "No"
"2122" 9331 "12-15 years" "No" "Yes" 17.1690006256104 "No"
"2123" 9336 "12-15 years" "Yes" "No" 1.72800004482269 "No"
"2124" 9339 "12-15 years" "No" "Yes" 6.9980001449585 "Yes"
"2125" 9341 "16+ years" "Yes" "Yes" 13.875 "No"
"2126" 9342 "12-15 years" "No" "Yes" 18.7099990844727 "No"
"2127" 9344 "< 12 years" "Yes" "No" 34.0009994506836 "No"
"2128" 9346 "< 12 years" "No" "No" 6.5019998550415 "Yes"
"2129" 9349 "12-15 years" "No" "No" 6.0164999961853 "Yes"
"2130" 9353 "12-15 years" "No" "No" 10.2504997253418 "Yes"
"2131" 9356 "12-15 years" "No" "Yes" 22.7490005493164 "No"
"2132" 9359 "12-15 years" "Yes" "No" 24.9990005493164 "No"
"2133" 9382 "< 12 years" "Yes" "No" 12.2189998626709 "Yes"
"2134" 9385 "12-15 years" "Yes" "No" 17.363000869751 "No"
"2135" 9387 "< 12 years" "Yes" "Yes" 29.9990005493164 "No"
"2136" 9393 "12-15 years" "No" "No" 24.0440006256104 "No"
"2137" 9395 "16+ years" "No" "No" 29.7275009155273 "Yes"
"2138" 9397 "< 12 years" "No" "Yes" 33.9599990844727 "No"
"2139" 9409 "12-15 years" "Yes" "No" 15.58899974823 "No"
"2140" 9418 "12-15 years" "Yes" "No" 8.22500038146973 "No"
"2141" 9419 "12-15 years" "No" "Yes" 15.9180002212524 "Yes"
"2142" 9430 "< 12 years" "Yes" "Yes" 21.7740001678467 "Yes"
"2143" 9436 "12-15 years" "No" "No" 11.7480001449585 "No"
"2144" 9440 "16+ years" "No" "No" 11.7480001449585 "No"
"2145" 9449 "< 12 years" "No" "No" 16.9009990692139 "No"
"2146" 9458 "12-15 years" "No" "No" 0.523000001907349 "No"
"2147" 9464 "12-15 years" "No" "No" 10.08899974823 "No"
"2148" 9466 "16+ years" "No" "No" 19.6714992523193 "Yes"
"2149" 9472 "< 12 years" "No" "No" 11.6059999465942 "No"
"2150" 9483 "12-15 years" "No" "No" 3.74799990653992 "Yes"
"2151" 9490 "< 12 years" "No" "No" 25.0650005340576 "Yes"
"2152" 9493 "< 12 years" "No" "No" 43.7449989318848 "No"
"2153" 9496 "12-15 years" "Yes" "No" 46.9620018005371 "Yes"
"2154" 9498 "< 12 years" "No" "No" 25.4125003814697 "Yes"
"2155" 9502 "16+ years" "No" "No" 33.6949996948242 "No"
"2156" 9505 "< 12 years" "No" "Yes" 46.5349998474121 "No"
"2157" 9512 "12-15 years" "Yes" "No" 6.97499990463257 "Yes"
"2158" 9518 "16+ years" "Yes" "No" 3.83299994468689 "Yes"
"2159" 9525 "12-15 years" "No" "Yes" 14.2829999923706 "Yes"
"2160" 9528 "12-15 years" "No" "Yes" 19.8959999084473 "No"
"2161" 9529 "16+ years" "No" "No" 7.78599977493286 "No"
"2162" 9534 "12-15 years" "No" "Yes" 31.9209995269775 "No"
"2163" 9536 "12-15 years" "Yes" "Yes" 0.498499989509583 "Yes"
"2164" 9542 "< 12 years" "No" "Yes" 2.02049994468689 "Yes"
"2165" 9544 "< 12 years" "No" "Yes" 21.2129993438721 "Yes"
"2166" 9547 "12-15 years" "No" "No" 12 "No"
"2167" 9550 "12-15 years" "No" "No" 20.128999710083 "No"
"2168" 9552 "12-15 years" "No" "No" 25.1660003662109 "No"
"2169" 9554 "12-15 years" "Yes" "Yes" 2.62849998474121 "Yes"
"2170" 9558 "16+ years" "No" "Yes" 21.9519996643066 "No"
"2171" 9561 "< 12 years" "No" "No" 13.5389995574951 "Yes"
"2172" 9563 "< 12 years" "No" "No" 12.2349996566772 "No"
"2173" 9565 "< 12 years" "Yes" "No" 8.95549964904785 "Yes"
"2174" 9567 "< 12 years" "No" "Yes" 60.2490005493164 "No"
"2175" 9577 "12-15 years" "Yes" "No" 7.35099983215332 "No"
"2176" 9590 "12-15 years" "No" "Yes" 2.16249990463257 "Yes"
"2177" 9601 "12-15 years" "Yes" "No" 2.16249990463257 "Yes"
"2178" 9659 "< 12 years" "No" "Yes" 19.7915000915527 "Yes"
"2179" 9663 "< 12 years" "Yes" "Yes" 39.4169998168945 "No"
"2180" 9666 "< 12 years" "No" "Yes" 39.4169998168945 "No"
"2181" 9667 "< 12 years" "Yes" "No" 18.5849990844727 "No"
"2182" 9669 "12-15 years" "No" "Yes" 33.9954986572266 "Yes"
"2183" 9670 "12-15 years" "No" "Yes" 3.75600004196167 "Yes"
"2184" 9676 "12-15 years" "No" "Yes" 8.29249954223633 "Yes"
"2185" 9683 "12-15 years" "No" "Yes" 18.2119998931885 "No"
"2186" 9686 "12-15 years" "Yes" "No" 11.7510004043579 "No"
"2187" 9690 "< 12 years" "Yes" "No" 13.7629995346069 "No"
"2188" 9692 "12-15 years" "Yes" "No" 12.5515003204346 "Yes"
"2189" 9698 "< 12 years" "No" "Yes" 14.3190002441406 "No"
"2190" 9701 "< 12 years" "No" "Yes" 12.7469997406006 "No"
"2191" 9721 "< 12 years" "Yes" "Yes" 12.9309997558594 "No"
"2192" 9723 "< 12 years" "Yes" "No" 22.0804996490479 "Yes"
"2193" 9725 "16+ years" "No" "No" 34.0839996337891 "No"
"2194" 9727 "< 12 years" "No" "No" 11.2959995269775 "Yes"
"2195" 9729 "< 12 years" "Yes" "Yes" 14.9049997329712 "No"
"2196" 9733 "12-15 years" "Yes" "Yes" 3.26099991798401 "No"
"2197" 9739 "< 12 years" "No" "Yes" 11.1020002365112 "No"
"2198" 9741 "< 12 years" "Yes" "Yes" 35.7560005187988 "No"
"2199" 9746 "< 12 years" "No" "Yes" 19.3320007324219 "No"
"2200" 9752 "< 12 years" "Yes" "No" 3.80800008773804 "No"
"2201" 9759 "< 12 years" "Yes" "No" 5.50899982452393 "No"
"2202" 9766 "12-15 years" "No" "No" 13.4180002212524 "Yes"
"2203" 9768 "12-15 years" "No" "Yes" 16.8339996337891 "No"
"2204" 9770 "< 12 years" "Yes" "No" 12 "No"
"2205" 9774 "< 12 years" "No" "No" 11.3030004501343 "Yes"
"2206" 9777 "12-15 years" "No" "No" 6.29699993133545 "No"
"2207" 9790 "12-15 years" "Yes" "No" 2.28600001335144 "No"
"2208" 9792 "16+ years" "No" "No" 9.61800003051758 "Yes"
"2209" 9801 "12-15 years" "No" "No" 2.01200008392334 "No"
"2210" 9814 "< 12 years" "Yes" "Yes" 24.9610004425049 "No"
"2211" 9824 "12-15 years" "Yes" "No" 2.61700010299683 "No"
"2212" 9826 "12-15 years" "No" "No" 40.5229988098145 "No"
"2213" 9828 "12-15 years" "No" "No" 17.0160007476807 "No"
"2214" 9830 "< 12 years" "Yes" "Yes" 42.9210014343262 "No"
"2215" 9833 "< 12 years" "No" "Yes" 42.9210014343262 "No"
"2216" 9842 "12-15 years" "Yes" "No" 2.25600004196167 "No"
"2217" 9849 "12-15 years" "Yes" "Yes" 16.2159996032715 "No"
"2218" 9857 "12-15 years" "Yes" "No" 1.91100001335144 "No"
"2219" 9859 "12-15 years" "Yes" "No" 15.2469997406006 "No"
"2220" 9868 "< 12 years" "Yes" "Yes" 28 "No"
"2221" 9874 "12-15 years" "Yes" "Yes" 1.56299996376038 "No"
"2222" 9876 "12-15 years" "No" "No" 12.4844999313354 "Yes"
"2223" 9885 "12-15 years" "No" "No" 2.57599997520447 "No"
"2224" 9888 "12-15 years" "No" "Yes" 15.6029996871948 "No"
"2225" 9909 "12-15 years" "Yes" "No" 6.52699995040894 "No"
"2226" 9911 "12-15 years" "No" "No" 47.25 "No"
"2227" 9918 "12-15 years" "No" "No" 11.7510004043579 "No"
"2228" 9927 "12-15 years" "No" "No" 16.3390007019043 "No"
"2229" 9953 "12-15 years" "No" "No" 21.9990005493164 "No"
"2230" 9959 "12-15 years" "Yes" "Yes" 4.74749994277954 "Yes"
"2231" 9965 "< 12 years" "No" "Yes" 11.5019998550415 "No"
"2232" 9966 "12-15 years" "No" "Yes" 14.8559999465942 "No"
"2233" 9974 "12-15 years" "Yes" "Yes" 18.8250007629395 "No"
"2234" 9997 "12-15 years" "No" "Yes" 17.0650005340576 "No"
"2235" 10001 "12-15 years" "Yes" "No" 28.4985008239746 "Yes"
"2236" 10004 "12-15 years" "No" "Yes" 28.5009994506836 "No"
"2237" 10007 "12-15 years" "No" "Yes" 36.0410003662109 "No"
"2238" 10016 "12-15 years" "Yes" "Yes" 0.538999974727631 "No"
"2239" 10020 "< 12 years" "No" "Yes" 11.8409996032715 "No"
"2240" 10022 "< 12 years" "No" "Yes" 32.1640014648438 "No"
"2241" 10026 "12-15 years" "Yes" "Yes" 5.37200021743774 "No"
"2242" 10029 "12-15 years" "No" "No" 15.0249996185303 "No"
"2243" 10031 "12-15 years" "No" "No" 8.51200008392334 "No"
"2244" 10039 "< 12 years" "No" "Yes" 18.9979991912842 "No"
"2245" 10045 "< 12 years" "No" "Yes" 4.49550008773804 "Yes"
"2246" 10050 "< 12 years" "Yes" "Yes" 17.5030002593994 "Yes"
"2247" 10054 "16+ years" "No" "Yes" 4.71999979019165 "No"
"2248" 10056 "< 12 years" "No" "Yes" 24.9995002746582 "Yes"
"2249" 10059 "12-15 years" "Yes" "No" 2.24499988555908 "Yes"
"2250" 10063 "12-15 years" "Yes" "Yes" 19.5540008544922 "No"
"2251" 10067 "12-15 years" "Yes" "No" 11.5509996414185 "No"
"2252" 10080 "12-15 years" "No" "Yes" 11.5509996414185 "No"
"2253" 10082 "< 12 years" "Yes" "Yes" 10.5520000457764 "Yes"
"2254" 10089 "< 12 years" "No" "No" 20 "No"
"2255" 10092 "< 12 years" "No" "Yes" 31.7919998168945 "No"
"2256" 10094 "12-15 years" "Yes" "No" 3.92300009727478 "No"
"2257" 10105 "< 12 years" "No" "Yes" 5.5 "Yes"
"2258" 10109 "12-15 years" "Yes" "Yes" 24.9990005493164 "No"
"2259" 10113 "< 12 years" "No" "No" 5.5605001449585 "Yes"
"2260" 10117 "< 12 years" "No" "No" 4.33699989318848 "Yes"
"2261" 10128 "< 12 years" "Yes" "No" 0.620999991893768 "No"
"2262" 10130 "< 12 years" "Yes" "No" 20.136999130249 "No"
"2263" 10134 "< 12 years" "Yes" "Yes" 3.85500001907349 "No"
"2264" 10143 "< 12 years" "Yes" "Yes" 18.4584999084473 "Yes"
"2265" 10160 "< 12 years" "No" "Yes" 41.8429985046387 "No"
"2266" 10166 "< 12 years" "Yes" "Yes" 14.1719999313354 "No"
"2267" 10168 "< 12 years" "No" "Yes" 13.6479997634888 "Yes"
"2268" 10170 "< 12 years" "Yes" "No" 30.992000579834 "No"
"2269" 10182 "12-15 years" "Yes" "No" 23.7859992980957 "No"
"2270" 10196 "16+ years" "No" "No" 7.16800022125244 "Yes"
"2271" 10197 "< 12 years" "No" "No" 1.49800002574921 "No"
"2272" 10201 "12-15 years" "No" "No" 22.7185001373291 "Yes"
"2273" 10206 "12-15 years" "No" "No" 6.40899991989136 "No"
"2274" 10216 "12-15 years" "No" "No" 13.8210000991821 "No"
"2275" 10217 "< 12 years" "No" "No" 0.533999979496002 "No"
"2276" 10222 "12-15 years" "No" "No" 19.8770008087158 "No"
"2277" 10230 "12-15 years" "No" "No" 13.3140001296997 "No"
"2278" 10239 "12-15 years" "No" "No" 13.8210000991821 "No"
"2279" 10242 "12-15 years" "No" "No" 5.91900014877319 "Yes"
"2280" 10245 "12-15 years" "No" "No" 42.4339981079102 "No"
"2281" 10253 "12-15 years" "No" "No" 19.2910003662109 "Yes"
"2282" 10256 "< 12 years" "No" "No" 38.9189987182617 "No"
"2283" 10258 "< 12 years" "Yes" "Yes" 27.8600006103516 "No"
"2284" 10261 "< 12 years" "No" "No" 27.8600006103516 "No"
"2285" 10265 "< 12 years" "No" "No" 6.70800018310547 "No"
"2286" 10267 "< 12 years" "Yes" "No" 21.1690006256104 "No"
"2287" 10270 "< 12 years" "No" "No" 3.08599996566772 "No"
"2288" 10271 "< 12 years" "No" "Yes" 8.90100002288818 "No"
"2289" 10272 "< 12 years" "No" "No" 17.5849990844727 "No"
"2290" 10274 "< 12 years" "Yes" "Yes" 35.8279991149902 "No"
"2291" 10282 "< 12 years" "Yes" "Yes" 16.6054992675781 "Yes"
"2292" 10287 "< 12 years" "Yes" "Yes" 22.867000579834 "No"
"2293" 10294 "< 12 years" "No" "Yes" 14.5819997787476 "No"
"2294" 10297 "< 12 years" "No" "Yes" 30.8610000610352 "No"
"2295" 10305 "12-15 years" "Yes" "Yes" 11.7589998245239 "No"
"2296" 10308 "12-15 years" "No" "Yes" 4.53399991989136 "No"
"2297" 10316 "12-15 years" "Yes" "Yes" 21.7000007629395 "No"
"2298" 10325 "12-15 years" "Yes" "No" 0.381000012159348 "No"
"2299" 10328 "12-15 years" "Yes" "No" 8.4350004196167 "No"
"2300" 10331 "< 12 years" "No" "Yes" 47.8520011901855 "No"
"2301" 10334 "12-15 years" "Yes" "No" 2.3050000667572 "No"
"2302" 10335 "< 12 years" "Yes" "No" 26.1110000610352 "No"
"2303" 10338 "< 12 years" "Yes" "Yes" 13.628999710083 "No"
"2304" 10347 "12-15 years" "No" "No" 5.96000003814697 "No"
"2305" 10349 "12-15 years" "No" "No" 1.54449999332428 "Yes"
"2306" 10357 "< 12 years" "No" "No" 19.2525005340576 "Yes"
"2307" 10361 "< 12 years" "No" "No" 4.99900007247925 "Yes"
"2308" 10366 "12-15 years" "No" "No" 4.84299993515015 "No"
"2309" 10400 "12-15 years" "No" "No" 4.84299993515015 "No"
"2310" 10406 "< 12 years" "No" "No" 19.0639991760254 "No"
"2311" 10411 "12-15 years" "No" "No" 6.75150012969971 "Yes"
"2312" 10432 "12-15 years" "No" "No" 26.1030006408691 "No"
"2313" 10442 "16+ years" "Yes" "No" 4.30700016021729 "No"
"2314" 10445 "12-15 years" "Yes" "No" 17.5769996643066 "Yes"
"2315" 10457 "< 12 years" "Yes" "Yes" 21.2269992828369 "No"
"2316" 10459 "< 12 years" "No" "Yes" 19.5400009155273 "Yes"
"2317" 10463 "12-15 years" "Yes" "Yes" 4.65950012207031 "Yes"
"2318" 10468 "< 12 years" "Yes" "No" 2.14350008964539 "Yes"
"2319" 10483 "< 12 years" "Yes" "No" 7.75099992752075 "No"
"2320" 10488 "12-15 years" "Yes" "No" 5.60400009155273 "No"
"2321" 10496 "16+ years" "No" "Yes" 5.80700016021729 "Yes"
"2322" 10499 "12-15 years" "No" "Yes" 5.50850009918213 "Yes"
"2323" 10503 "< 12 years" "Yes" "Yes" 6.02099990844727 "No"
"2324" 10507 "< 12 years" "No" "Yes" 23.0009994506836 "Yes"
"2325" 10513 "12-15 years" "Yes" "Yes" 16.6679992675781 "Yes"
"2326" 10515 "12-15 years" "No" "No" 16.6679992675781 "Yes"
"2327" 10521 "16+ years" "Yes" "Yes" 2.99799990653992 "Yes"
"2328" 10528 "12-15 years" "No" "Yes" 1.03799998760223 "No"
"2329" 10536 "< 12 years" "Yes" "No" 2.97099995613098 "No"
"2330" 10543 "12-15 years" "No" "No" 53.1419982910156 "No"
"2331" 10546 "16+ years" "No" "No" 11.7919998168945 "No"
"2332" 10555 "< 12 years" "No" "No" 0.922999978065491 "No"
"2333" 10565 "< 12 years" "Yes" "Yes" 2.93799996376038 "No"
"2334" 10573 "< 12 years" "No" "Yes" 9.80000019073486 "No"
"2335" 10589 "12-15 years" "No" "No" 4 "Yes"
"2336" 10593 "12-15 years" "No" "No" 18.1270008087158 "No"
"2337" 10605 "12-15 years" "No" "Yes" 20.9909992218018 "No"
"2338" 10610 "12-15 years" "No" "No" 38.4280014038086 "No"
"2339" 10614 "12-15 years" "No" "No" 15.871000289917 "No"
"2340" 10620 "< 12 years" "No" "Yes" 2.16799998283386 "Yes"
"2341" 10627 "12-15 years" "Yes" "No" 21.5930004119873 "No"
"2342" 10637 "12-15 years" "Yes" "No" 21.0949993133545 "No"
"2343" 10639 "< 12 years" "Yes" "Yes" 11.0279998779297 "Yes"
"2344" 10650 "12-15 years" "No" "No" 1.44799995422363 "No"
"2345" 10656 "12-15 years" "No" "No" 10.1680002212524 "Yes"
"2346" 10659 "16+ years" "No" "No" 28.1700000762939 "No"
"2347" 10662 "< 12 years" "No" "Yes" 22.4699993133545 "No"
"2348" 10680 "12-15 years" "Yes" "No" 6.14599990844727 "No"
"2349" 10687 "< 12 years" "Yes" "Yes" 2.9154999256134 "Yes"
"2350" 10691 "< 12 years" "No" "Yes" 2.96250009536743 "Yes"
"2351" 10699 "12-15 years" "No" "Yes" 6.91849994659424 "Yes"
"2352" 10704 "12-15 years" "Yes" "Yes" 15.1949996948242 "No"
"2353" 10718 "12-15 years" "No" "No" 0.426999986171722 "Yes"
"2354" 10722 "12-15 years" "No" "No" 13.0509996414185 "No"
"2355" 10729 "12-15 years" "No" "No" 14.4720001220703 "No"
"2356" 10738 "12-15 years" "No" "No" 17.117000579834 "No"
"2357" 10740 "< 12 years" "Yes" "Yes" 39.8030014038086 "No"
"2358" 10747 "< 12 years" "No" "Yes" 25.1660003662109 "No"
"2359" 10754 "12-15 years" "No" "Yes" 9.5 "Yes"
"2360" 10762 "12-15 years" "Yes" "Yes" 5.33900022506714 "Yes"
"2361" 10764 "12-15 years" "No" "No" 13.253999710083 "Yes"
"2362" 10765 "< 12 years" "Yes" "Yes" 11.7480001449585 "No"
"2363" 10768 "12-15 years" "No" "No" 5.58799982070923 "Yes"
"2364" 10773 "12-15 years" "No" "No" 0.588500022888184 "Yes"
"2365" 10786 "12-15 years" "No" "No" 0.498499989509583 "Yes"
"2366" 10797 "12-15 years" "Yes" "Yes" 22.9729995727539 "No"
"2367" 10803 "12-15 years" "No" "Yes" 1.76300001144409 "No"
"2368" 10806 "12-15 years" "No" "Yes" 43.0970001220703 "No"
"2369" 10811 "12-15 years" "Yes" "No" 10.8579998016357 "No"
"2370" 10813 "< 12 years" "Yes" "Yes" 2.99749994277954 "Yes"
"2371" 10816 "12-15 years" "Yes" "Yes" 8.0024995803833 "Yes"
"2372" 10827 "12-15 years" "Yes" "Yes" 22.5020008087158 "No"
"2373" 10830 "< 12 years" "No" "Yes" 57.4150009155273 "No"
"2374" 10832 "12-15 years" "Yes" "Yes" 18.9155006408691 "Yes"
"2375" 10838 "12-15 years" "No" "No" 8.53400039672852 "No"
"2376" 10839 "12-15 years" "No" "No" 1.72749996185303 "Yes"
"2377" 10844 "< 12 years" "No" "Yes" 21.7220001220703 "No"
"2378" 10862 "< 12 years" "Yes" "No" 4.92000007629395 "No"
"2379" 10873 "< 12 years" "No" "No" 52.1399993896484 "No"
"2380" 10893 "12-15 years" "Yes" "No" 15.2170000076294 "No"
"2381" 10899 "12-15 years" "No" "Yes" 8.98299980163574 "Yes"
"2382" 10911 "12-15 years" "Yes" "No" 8.60799980163574 "No"
"2383" 10914 "12-15 years" "Yes" "No" 1.09800004959106 "No"
"2384" 10919 "< 12 years" "No" "No" 14.0670003890991 "No"
"2385" 10923 "< 12 years" "No" "No" 14.0670003890991 "No"
"2386" 10926 "< 12 years" "No" "Yes" 50.2509994506836 "No"
"2387" 10928 "< 12 years" "No" "Yes" 16.4190006256104 "No"
"2388" 10932 "12-15 years" "No" "No" 23.0340003967285 "No"
"2389" 10937 "12-15 years" "No" "No" 12.3039999008179 "No"
"2390" 10939 "12-15 years" "No" "No" 17.0130004882812 "No"
"2391" 10946 "12-15 years" "No" "No" 30.2474994659424 "Yes"
"2392" 10948 "< 12 years" "No" "No" 35.1809997558594 "No"
"2393" 10953 "12-15 years" "No" "No" 0.832000017166138 "No"
"2394" 10958 "12-15 years" "No" "No" 5.69500017166138 "No"
"2395" 10960 "< 12 years" "Yes" "No" 17.1965007781982 "Yes"
"2396" 10962 "12-15 years" "Yes" "No" 19.4090003967285 "No"
"2397" 10977 "< 12 years" "Yes" "No" 49.6870002746582 "No"
"2398" 10981 "< 12 years" "Yes" "Yes" 10.0010004043579 "No"
"2399" 10984 "< 12 years" "No" "Yes" 15.9969997406006 "No"
"2400" 10988 "12-15 years" "No" "No" 10.3380002975464 "Yes"
"2401" 10998 "12-15 years" "No" "No" 5.0475001335144 "Yes"
"2402" 11000 "< 12 years" "No" "Yes" 17.6264991760254 "Yes"
"2403" 11003 "12-15 years" "Yes" "Yes" 16.0930004119873 "No"
"2404" 11010 "12-15 years" "Yes" "Yes" 12.6020002365112 "No"
"2405" 11032 "< 12 years" "No" "Yes" 52.7939987182617 "No"
"2406" 11064 "12-15 years" "Yes" "Yes" 16.5860004425049 "Yes"
"2407" 11066 "12-15 years" "Yes" "No" 4.4539999961853 "No"
"2408" 11077 "< 12 years" "Yes" "Yes" 11.5459995269775 "No"
"2409" 11080 "< 12 years" "No" "Yes" 50.181999206543 "No"
"2410" 11084 "< 12 years" "No" "No" 35.0009994506836 "No"
"2411" 11092 "12-15 years" "No" "No" 2.47199988365173 "No"
"2412" 11094 "< 12 years" "Yes" "Yes" 34.4589996337891 "No"
"2413" 11097 "< 12 years" "No" "Yes" 34.4589996337891 "No"
"2414" 11102 "12-15 years" "Yes" "No" 11.1730003356934 "No"
"2415" 11108 "< 12 years" "No" "Yes" 10.0939998626709 "No"
"2416" 11115 "12-15 years" "Yes" "No" 10.0939998626709 "No"
"2417" 11117 "< 12 years" "Yes" "No" 42.7459983825684 "No"
"2418" 11127 "< 12 years" "Yes" "No" 3.89000010490417 "No"
"2419" 11138 "12-15 years" "Yes" "No" 14.125 "No"
"2420" 11140 "< 12 years" "Yes" "Yes" 27.4990005493164 "No"
"2421" 11146 "< 12 years" "Yes" "Yes" 3.3050000667572 "No"
"2422" 11149 "< 12 years" "No" "Yes" 48.2459983825684 "No"
"2423" 11153 "< 12 years" "No" "Yes" 9.33349990844727 "Yes"
"2424" 11161 "< 12 years" "Yes" "Yes" 14.5349998474121 "No"
"2425" 11181 "16+ years" "No" "No" 10.9919996261597 "No"
"2426" 11184 "12-15 years" "Yes" "Yes" 12 "Yes"
"2427" 11223 "12-15 years" "No" "Yes" 30.8799991607666 "No"
"2428" 11227 "12-15 years" "Yes" "No" 4.52600002288818 "No"
"2429" 11234 "16+ years" "No" "Yes" 11.7650003433228 "No"
"2430" 11244 "< 12 years" "Yes" "Yes" 2.35450005531311 "Yes"
"2431" 11261 "12-15 years" "No" "No" 2.3050000667572 "No"
"2432" 11268 "12-15 years" "No" "No" 0.944999992847443 "No"
"2433" 11270 "< 12 years" "Yes" "Yes" 49.9189987182617 "No"
"2434" 11275 "12-15 years" "Yes" "No" 4.2519998550415 "Yes"
"2435" 11297 "< 12 years" "Yes" "Yes" 14.5325002670288 "Yes"
"2436" 11315 "< 12 years" "No" "Yes" 0.498499989509583 "Yes"
"2437" 11331 "12-15 years" "Yes" "Yes" 11.4770002365112 "Yes"
"2438" 11334 "12-15 years" "Yes" "No" 10.3520002365112 "No"
"2439" 11376 "12-15 years" "No" "No" 3.37599992752075 "No"
"2440" 11381 "< 12 years" "No" "No" 13.3330001831055 "No"
"2441" 11386 "12-15 years" "No" "No" 5.20749998092651 "Yes"
"2442" 11393 "12-15 years" "No" "No" 5.02899980545044 "No"
"2443" 11395 "< 12 years" "No" "No" 8.04349994659424 "Yes"
"2444" 11397 "< 12 years" "Yes" "Yes" 26.3110008239746 "No"
"2445" 11402 "12-15 years" "Yes" "No" 6.20699977874756 "No"
"2446" 11407 "< 12 years" "Yes" "Yes" 4.66249990463257 "Yes"
"2447" 11412 "12-15 years" "Yes" "No" 26.1380004882812 "No"
"2448" 11414 "< 12 years" "Yes" "No" 16.2049999237061 "No"
"2449" 11417 "< 12 years" "No" "Yes" 54.2509994506836 "No"
"2450" 11421 "< 12 years" "Yes" "Yes" 17.1499996185303 "No"
"2451" 11428 "12-15 years" "Yes" "No" 5.19099998474121 "Yes"
"2452" 11432 "< 12 years" "No" "Yes" 11.9455003738403 "Yes"
"2453" 11438 "12-15 years" "Yes" "Yes" 11.0279998779297 "No"
"2454" 11451 "12-15 years" "Yes" "No" 18.8229999542236 "No"
"2455" 11469 "12-15 years" "No" "No" 7.51149988174438 "Yes"
"2456" 11471 "< 12 years" "No" "No" 6.00099992752075 "No"
"2457" 11478 "< 12 years" "Yes" "Yes" 24.6110000610352 "Yes"
"2458" 11483 "12-15 years" "Yes" "Yes" 4.06599998474121 "No"
"2459" 11492 "12-15 years" "No" "Yes" 6.60400009155273 "No"
"2460" 11493 "12-15 years" "No" "No" 4.41900014877319 "Yes"
"2461" 11495 "12-15 years" "Yes" "No" 7.00299978256226 "No"
"2462" 11514 "< 12 years" "Yes" "No" 5.94649982452393 "Yes"
"2463" 11516 "< 12 years" "Yes" "No" 1.93050003051758 "Yes"
"2464" 11527 "< 12 years" "Yes" "Yes" 14.9980001449585 "No"
"2465" 11536 "< 12 years" "No" "Yes" 35.4550018310547 "No"
"2466" 11545 "< 12 years" "Yes" "No" 16.9990005493164 "No"
"2467" 11550 "16+ years" "No" "No" 19.1679992675781 "No"
"2468" 11558 "12-15 years" "No" "No" 6.26399993896484 "No"
